Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
1965,Dani Olmo,es ESP,"MF,FW",Barcelona,es La Liga,26,1998,25,13,1212,13.5,10,3,13,8,2,2,1,0,6.5,4.9,3.0,7.9,33,81,97,Matches,0.7407407407407407,0.2222222222222222,0.9629629629629629,0.48148148148148145,0.2222222222222222,2.4444444444444446,6.0,7.185185185185185,98,87,98,95,90,77,90,85
1873,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,21,2002,31,26,2345,26.1,10,4,14,10,0,0,5,1,5.8,5.8,4.1,9.8,67,91,219,Matches,0.38314176245210724,0.1532567049808429,0.5363984674329502,0.2222222222222222,0.15708812260536395,2.5670498084291187,3.486590038314176,8.390804597701148,91,75,89,78,78,80,53,91
1234,Nicolas Jackson,sn SEN,FW,Chelsea,eng Premier League,23,2001,30,28,2220,24.7,10,5,15,10,0,0,7,1,12.3,12.3,4.3,16.6,47,38,129,Matches,0.4048582995951417,0.20242914979757085,0.6072874493927126,0.49797570850202433,0.17408906882591094,1.902834008097166,1.5384615384615385,5.222672064777328,92,85,92,96,82,65,8,69
862,Evanilson,br BRA,FW,Bournemouth,eng Premier League,24,1999,31,28,2319,25.8,10,1,11,10,0,1,1,1,12.5,11.7,1.9,13.6,29,28,99,Matches,0.38759689922480617,0.03875968992248062,0.4263565891472868,0.4844961240310077,0.07364341085271317,1.124031007751938,1.0852713178294573,3.837209302325581,91,39,81,95,47,40,2,54
956,Cody Gakpo,nl NED,FW,Liverpool,eng Premier League,25,1999,35,23,1935,21.5,10,4,14,10,0,0,5,0,7.1,7.1,4.4,11.5,59,52,278,Matches,0.46511627906976744,0.18604651162790697,0.6511627906976745,0.3302325581395349,0.2046511627906977,2.744186046511628,2.4186046511627906,12.930232558139535,94,82,94,88,88,82,26,99
1048,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,24,2000,14,12,1048,11.6,10,3,13,10,0,0,0,0,8.4,8.4,3.6,12.1,17,20,97,Matches,0.8620689655172414,0.25862068965517243,1.120689655172414,0.7241379310344828,0.3103448275862069,1.4655172413793105,1.7241379310344829,8.362068965517242,99,91,99,99,97,52,11,91
508,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,25,1998,29,28,2384,26.5,10,3,13,8,2,3,9,1,13.4,11.3,3.6,14.9,27,66,149,Matches,0.37735849056603776,0.11320754716981132,0.49056603773584906,0.5056603773584906,0.13584905660377358,1.0188679245283019,2.490566037735849,5.622641509433962,90,65,86,96,72,36,28,74
1289,Hamed Junior Traorè,ci CIV,MF,Auxerre,fr Ligue 1,24,2000,26,26,2093,23.3,10,2,12,10,0,0,5,0,7.9,7.9,2.7,10.6,66,99,146,Matches,0.4291845493562232,0.08583690987124463,0.5150214592274678,0.33905579399141633,0.11587982832618027,2.832618025751073,4.24892703862661,6.266094420600858,93,55,88,88,65,83,69,79
2062,Pedro,es ESP,"FW,MF",Lazio,it Serie A,37,1987,30,6,1102,12.2,10,1,11,8,2,2,2,0,5.3,3.8,1.7,5.4,48,76,89,Matches,0.819672131147541,0.0819672131147541,0.9016393442622951,0.43442622950819676,0.13934426229508198,3.934426229508197,6.229508196721312,7.2950819672131155,99,54,98,94,73,93,92,86
1763,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,27,1997,36,28,2603,28.9,10,4,14,10,0,0,1,0,9.2,9.2,4.6,13.8,146,89,291,Matches,0.34602076124567477,0.1384083044982699,0.4844290657439447,0.31833910034602075,0.15916955017301038,5.051903114186851,3.0795847750865053,10.069204152249135,88,71,86,87,79,97,43,96
2100,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,fr Ligue 1,28,1996,34,31,2691,29.9,10,11,21,10,0,0,2,0,6.1,6.1,7.8,13.9,83,142,125,Matches,0.33444816053511706,0.3678929765886288,0.7023411371237459,0.2040133779264214,0.2608695652173913,2.7759197324414715,4.749163879598663,4.1806020066889635,88,97,95,75,95,83,78,58
2722,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,24,2000,29,21,1784,19.8,10,4,14,6,4,4,3,0,12.3,9.2,1.3,10.5,27,22,117,Matches,0.5050505050505051,0.20202020202020202,0.7070707070707071,0.6212121212121212,0.06565656565656566,1.3636363636363635,1.1111111111111112,5.909090909090909,95,85,95,98,43,48,3,76
2780,Florian Wirtz,de GER,"MF,FW",Leverkusen,de Bundesliga,21,2003,31,25,2351,26.1,10,12,22,8,2,4,3,0,9.4,6.1,7.0,13.1,131,176,309,Matches,0.38314176245210724,0.45977011494252873,0.842911877394636,0.36015325670498083,0.2681992337164751,5.019157088122605,6.743295019157088,11.839080459770114,91,99,97,90,95,97,94,98
2347,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,20,2004,32,32,2855,31.7,10,3,13,10,0,0,8,0,5.1,5.1,3.3,8.4,29,149,26,Matches,0.31545741324921134,0.09463722397476342,0.41009463722397477,0.1608832807570978,0.10410094637223974,0.9148264984227129,4.700315457413249,0.8201892744479495,86,59,79,69,61,31,77,22
168,Iago Aspas,es ESP,"FW,MF",Celta Vigo,es La Liga,36,1987,30,19,1745,19.4,10,5,15,5,5,6,6,1,8.7,4.0,4.6,8.6,50,132,143,Matches,0.5154639175257733,0.2577319587628866,0.7731958762886598,0.4484536082474227,0.23711340206185566,2.577319587628866,6.804123711340207,7.371134020618557,96,91,97,94,92,80,94,87
2418,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22,2002,24,22,1866,20.7,10,3,13,8,2,3,7,0,8.8,6.4,2.0,8.4,30,26,119,Matches,0.48309178743961356,0.14492753623188406,0.6280193236714976,0.42512077294685996,0.0966183574879227,1.4492753623188406,1.2560386473429952,5.748792270531401,95,73,93,93,58,51,4,75
2172,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23,2001,22,12,1066,11.8,10,3,13,8,2,3,1,0,13.6,11.3,2.2,13.4,11,24,63,Matches,0.847457627118644,0.2542372881355932,1.1016949152542372,1.1525423728813557,0.1864406779661017,0.9322033898305084,2.0338983050847457,5.338983050847458,99,91,99,100,85,32,17,70
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,25,25,2150,23.9,10,6,16,10,0,0,5,0,5.1,5.1,6.3,11.4,85,140,185,Matches,0.4184100418410042,0.2510460251046025,0.6694560669456068,0.21338912133891214,0.26359832635983266,3.556485355648536,5.857740585774059,7.7405857740585775,92,90,94,77,95,91,89,88
2760,Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,33,1990,30,24,2115,23.5,10,4,14,9,1,1,5,0,9.6,8.8,1.4,10.1,21,47,95,Matches,0.425531914893617,0.1702127659574468,0.5957446808510638,0.4085106382978723,0.05957446808510638,0.8936170212765957,2.0,4.042553191489362,93,79,92,92,39,31,16,56
2491,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,28,26,2204,24.5,10,5,15,10,0,0,10,0,7.2,7.2,2.8,10.0,28,104,89,Matches,0.40816326530612246,0.20408163265306123,0.6122448979591837,0.2938775510204082,0.11428571428571428,1.1428571428571428,4.244897959183674,3.63265306122449,92,85,92,84,65,41,69,52
2613,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24,2000,27,12,1106,12.3,10,6,16,10,0,0,1,1,8.0,8.0,3.1,11.0,23,35,98,Matches,0.8130081300813008,0.4878048780487805,1.3008130081300813,0.6504065040650406,0.25203252032520324,1.8699186991869918,2.8455284552845526,7.967479674796747,99,99,99,98,94,65,37,90
2617,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30,1994,28,26,2324,25.8,10,1,11,2,8,9,5,0,9.4,2.2,0.4,2.6,17,109,28,Matches,0.38759689922480617,0.03875968992248062,0.4263565891472868,0.3643410852713178,0.015503875968992248,0.6589147286821705,4.224806201550387,1.0852713178294573,91,39,81,90,13,20,69,25
2116,Roberto Piccoli,it ITA,FW,Cagliari,it Serie A,23,2001,37,37,3127,34.7,10,1,11,9,1,1,6,0,12.7,12.0,0.9,12.9,30,37,165,Matches,0.2881844380403458,0.02881844380403458,0.31700288184438036,0.3659942363112391,0.02593659942363112,0.8645533141210374,1.0662824207492794,4.7550432276657055,83,35,71,90,20,29,2,65
2193,Tijjani Reijnders,nl NED,MF,Milan,it Serie A,26,1998,37,36,3128,34.8,10,4,14,10,0,0,2,1,7.5,7.5,3.5,11.0,111,230,121,Matches,0.2873563218390805,0.1149425287356322,0.40229885057471265,0.21551724137931036,0.10057471264367816,3.189655172413793,6.609195402298851,3.477011494252874,83,65,79,77,60,88,94,50
120,Mohamed Amoura,dz ALG,FW,Wolfsburg,de Bundesliga,24,2000,31,29,2467,27.4,10,9,19,8,2,2,6,0,8.7,7.2,4.0,11.2,81,61,244,Matches,0.36496350364963503,0.3284671532846716,0.6934306569343066,0.3175182481751825,0.14598540145985403,2.956204379562044,2.226277372262774,8.905109489051096,89,96,95,87,75,85,21,93
2124,Andrea Pinamonti,it ITA,FW,Genoa,it Serie A,25,1999,36,33,2850,31.7,10,1,11,10,0,1,4,0,7.7,7.0,1.7,8.7,20,46,132,Matches,0.31545741324921134,0.031545741324921134,0.3470031545741325,0.24290220820189276,0.05362776025236593,0.6309148264984227,1.4511041009463723,4.16403785488959,86,36,74,80,36,19,7,58
676,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,fr Ligue 1,23,2001,33,32,2778,30.9,9,8,17,7,2,2,3,0,8.1,6.6,4.7,11.3,95,73,224,Matches,0.29126213592233013,0.25889967637540456,0.5501618122977346,0.2621359223300971,0.1521035598705502,3.074433656957929,2.3624595469255665,7.249190938511327,84,91,90,82,77,86,25,86
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,1995,35,30,2567,28.5,9,1,10,9,0,0,8,0,6.7,6.7,1.0,7.8,9,74,68,Matches,0.3157894736842105,0.03508771929824561,0.3508771929824561,0.23508771929824562,0.03508771929824561,0.3157894736842105,2.5964912280701755,2.3859649122807016,86,37,74,79,26,7,30,39
2464,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,27,25,2201,24.5,9,3,12,8,1,1,0,0,10.9,10.1,2.9,13.1,31,47,88,Matches,0.3673469387755102,0.12244897959183673,0.4897959183673469,0.4448979591836735,0.1183673469387755,1.2653061224489797,1.9183673469387754,3.5918367346938775,89,67,86,94,66,45,15,51
2777,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,25,1999,31,21,1966,21.8,9,3,12,8,1,2,2,0,5.7,4.0,4.2,8.1,17,100,94,Matches,0.4128440366972477,0.13761467889908258,0.5504587155963303,0.26146788990825687,0.1926605504587156,0.7798165137614679,4.587155963302752,4.311926605504587,92,71,90,82,86,25,75,59
1175,Benedict Hollerbach,de GER,"FW,MF",Union Berlin,de Bundesliga,23,2001,34,30,2540,28.2,9,1,10,9,0,0,3,0,7.0,7.0,1.6,8.6,103,68,214,Matches,0.3191489361702128,0.03546099290780142,0.3546099290780142,0.24822695035460993,0.056737588652482275,3.652482269503546,2.4113475177304964,7.588652482269504,86,38,75,80,38,91,26,88
2674,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,37,1987,35,35,2823,31.4,9,4,13,8,1,2,5,0,11.2,9.6,3.0,12.6,29,22,120,Matches,0.28662420382165604,0.12738853503184713,0.4140127388535032,0.35668789808917195,0.09554140127388536,0.9235668789808917,0.7006369426751593,3.821656050955414,83,68,80,89,57,31,0,54
571,Alexis Claude-Maurice,fr FRA,"MF,FW",Augsburg,de Bundesliga,26,1998,28,25,2109,23.4,9,2,11,9,0,0,4,0,4.7,4.7,1.2,5.9,59,61,102,Matches,0.38461538461538464,0.08547008547008547,0.47008547008547014,0.20085470085470086,0.05128205128205128,2.5213675213675217,2.606837606837607,4.3589743589743595,91,55,84,75,34,79,30,60
1560,James Maddison,eng ENG,MF,Tottenham,eng Premier League,27,1996,31,21,1809,20.1,9,7,16,9,0,0,6,0,5.8,5.8,4.2,10.0,45,164,95,Matches,0.4477611940298507,0.34825870646766166,0.7960199004975124,0.2885572139303482,0.208955223880597,2.2388059701492535,8.159203980099502,4.72636815920398,93,97,97,84,89,73,98,64
2650,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28,1996,27,20,1726,19.2,9,3,12,9,0,0,4,0,11.7,11.7,3.6,15.2,31,70,141,Matches,0.46875,0.15625,0.625,0.609375,0.1875,1.6145833333333335,3.6458333333333335,7.34375,95,76,93,98,85,57,57,87
1231,Alex Iwobi,ng NGA,"FW,MF",Fulham,eng Premier League,28,1996,38,35,2981,33.1,9,6,15,9,0,0,1,0,4.7,4.7,7.0,11.8,144,213,246,Matches,0.2719033232628399,0.18126888217522658,0.45317220543806647,0.1419939577039275,0.21148036253776434,4.350453172205438,6.435045317220544,7.43202416918429,82,80,83,65,89,95,93,87
2793,Lamine Yamal,es ESP,FW,Barcelona,es La Liga,17,2007,35,31,2856,31.7,9,13,22,9,0,0,3,0,9.8,9.8,13.9,23.8,181,160,433,Matches,0.28391167192429023,0.41009463722397477,0.694006309148265,0.30914826498422715,0.4384858044164038,5.709779179810726,5.047318611987381,13.659305993690852,83,98,95,86,99,98,82,99
1135,Kai Havertz,de GER,"FW,MF",Arsenal,eng Premier League,25,1999,23,21,1875,20.8,9,3,12,9,0,0,5,0,9.5,9.5,2.4,12.0,35,61,113,Matches,0.43269230769230765,0.14423076923076922,0.5769230769230769,0.4567307692307692,0.11538461538461538,1.6826923076923077,2.9326923076923075,5.4326923076923075,93,73,91,94,65,59,39,72
1222,Isco,es ESP,MF,Betis,es La Liga,32,1992,22,17,1547,17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,Matches,0.5232558139534884,0.46511627906976744,0.9883720930232559,0.5,0.2558139534883721,2.2093023255813953,8.837209302325581,6.511627906976744,96,99,99,96,94,72,98,81
25,Che Adams,sct SCO,FW,Torino,it Serie A,28,1996,36,30,2652,29.5,9,3,12,9,0,1,2,0,9.0,8.2,2.0,10.2,23,40,153,Matches,0.3050847457627119,0.1016949152542373,0.4067796610169492,0.3050847457627119,0.06779661016949153,0.7796610169491526,1.3559322033898304,5.186440677966102,85,61,79,86,44,25,5,69
1980,Loïs Openda,be BEL,"FW,MF",RB Leipzig,de Bundesliga,24,2000,33,28,2453,27.3,9,5,14,9,0,1,5,1,9.0,8.2,3.4,11.6,58,47,229,Matches,0.32967032967032966,0.18315018315018314,0.5128205128205128,0.32967032967032966,0.12454212454212453,2.1245421245421245,1.7216117216117215,8.388278388278389,87,81,88,88,68,70,11,91
2170,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,Matches,0.3982300884955752,0.1327433628318584,0.5309734513274336,0.1814159292035398,0.15044247787610618,2.3008849557522124,2.3008849557522124,5.353982300884955,91,70,89,72,76,74,23,71
707,Boulaye Dia,sn SEN,"MF,FW",Lazio,it Serie A,27,1996,35,27,2177,24.2,9,3,12,9,0,0,2,0,7.1,7.1,4.2,11.3,23,51,114,Matches,0.37190082644628103,0.12396694214876033,0.49586776859504134,0.2933884297520661,0.17355371900826447,0.9504132231404959,2.1074380165289255,4.710743801652892,90,68,87,84,82,33,19,64
348,Myron Boadu,nl NED,FW,Bochum,de Bundesliga,23,2001,19,11,1042,11.6,9,1,10,8,1,1,2,0,7.7,6.9,1.1,8.0,12,18,70,Matches,0.7758620689655172,0.08620689655172414,0.8620689655172414,0.6637931034482759,0.09482758620689656,1.0344827586206897,1.5517241379310345,6.0344827586206895,99,55,98,98,57,37,9,77
248,Harvey Barnes,eng ENG,FW,Newcastle Utd,eng Premier League,26,1997,33,17,1755,19.5,9,4,13,9,0,0,0,0,7.2,7.2,4.0,11.2,93,83,192,Matches,0.46153846153846156,0.20512820512820512,0.6666666666666666,0.36923076923076925,0.20512820512820512,4.769230769230769,4.256410256410256,9.846153846153847,94,85,94,90,88,96,69,95
2161,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,29,1995,29,27,2485,27.6,9,4,13,9,0,0,4,0,7.3,7.3,3.8,11.1,79,168,174,Matches,0.32608695652173914,0.14492753623188406,0.47101449275362317,0.26449275362318836,0.13768115942028983,2.86231884057971,6.08695652173913,6.304347826086956,87,73,85,82,72,84,91,79
289,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,21,2003,31,29,2488,27.6,9,8,17,8,1,2,5,1,11.4,9.9,3.9,13.7,74,199,143,Matches,0.32608695652173914,0.2898550724637681,0.6159420289855072,0.41304347826086957,0.14130434782608695,2.681159420289855,7.2101449275362315,5.1811594202898545,87,93,92,93,74,81,96,69
14,Matthis Abline,fr FRA,FW,Nantes,fr Ligue 1,21,2003,34,33,2768,30.8,9,2,11,8,1,1,3,0,8.5,7.7,3.8,11.5,75,48,169,Matches,0.2922077922077922,0.06493506493506493,0.35714285714285715,0.275974025974026,0.12337662337662336,2.435064935064935,1.5584415584415585,5.487012987012987,84,47,75,83,68,77,9,73
2013,Mikel Oyarzabal,es ESP,FW,Real Sociedad,es La Liga,27,1997,35,28,2250,25.0,9,3,12,5,4,4,4,1,9.9,6.8,2.4,9.2,31,28,133,Matches,0.36,0.12,0.48,0.396,0.096,1.24,1.12,5.32,89,67,85,92,58,45,3,70
713,Assane Diao,sn SEN,"FW,MF",Como,it Serie A,18,2005,15,14,1252,13.9,8,1,9,8,0,0,2,0,4.0,4.0,0.4,4.4,50,36,116,Matches,0.5755395683453237,0.07194244604316546,0.6474820143884892,0.28776978417266186,0.02877697841726619,3.597122302158273,2.5899280575539567,8.345323741007194,97,50,93,84,22,91,30,91
1872,Dan Ndoye,ch SUI,FW,Bologna,it Serie A,23,2000,30,26,2143,23.8,8,4,12,6,2,2,4,0,7.0,5.4,3.8,9.2,132,74,231,Matches,0.3361344537815126,0.1680672268907563,0.5042016806722689,0.29411764705882354,0.15966386554621848,5.546218487394958,3.1092436974789917,9.705882352941176,88,79,87,85,79,98,43,95
2635,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,29,1994,38,28,2546,28.3,8,7,15,8,0,0,4,1,7.2,7.2,6.1,13.3,80,101,226,Matches,0.2826855123674912,0.24734982332155475,0.5300353356890459,0.254416961130742,0.215547703180212,2.8268551236749118,3.568904593639576,7.985865724381625,83,90,89,81,89,83,55,90
2160,Dani Raba,es ESP,"FW,MF",Leganés,es La Liga,28,1995,29,24,1879,20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,42,69,101,Matches,0.3827751196172249,0.28708133971291866,0.6698564593301436,0.35885167464114837,0.2535885167464115,2.009569377990431,3.3014354066985647,4.832535885167465,90,93,94,90,94,67,48,66
1380,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25,1998,16,13,1160,12.9,8,1,9,7,1,1,0,0,4.7,3.9,1.6,5.5,21,20,100,Matches,0.6201550387596899,0.07751937984496124,0.6976744186046512,0.3643410852713178,0.12403100775193798,1.627906976744186,1.5503875968992247,7.751937984496124,97,52,95,90,68,58,8,88
793,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,30,1994,32,30,2418,26.9,8,8,16,7,1,2,3,0,10.1,8.5,8.5,17.0,26,86,166,Matches,0.29739776951672864,0.29739776951672864,0.5947955390334573,0.3754646840148699,0.3159851301115242,0.966542750929368,3.197026022304833,6.171003717472119,84,94,92,91,97,34,45,78
1129,Phil Harres,de GER,FW,Holstein Kiel,de Bundesliga,22,2002,26,17,1544,17.2,8,1,9,8,0,0,3,0,5.9,5.9,1.3,7.2,12,16,71,Matches,0.46511627906976744,0.05813953488372093,0.5232558139534884,0.34302325581395354,0.07558139534883722,0.6976744186046512,0.9302325581395349,4.127906976744186,94,45,88,88,48,22,1,57
712,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,eng Premier League,22,2002,26,20,1901,21.1,8,6,14,8,0,0,5,0,4.7,4.7,4.9,9.6,109,60,200,Matches,0.3791469194312796,0.2843601895734597,0.6635071090047393,0.22274881516587677,0.23222748815165878,5.165876777251184,2.8436018957345968,9.47867298578199,90,93,94,78,91,97,37,94
542,Rayan Cherki,fr FRA,"FW,MF",Lyon,fr Ligue 1,20,2003,30,22,2041,22.7,8,11,19,8,0,0,3,0,5.0,5.0,11.1,16.1,106,206,184,Matches,0.3524229074889868,0.4845814977973568,0.8370044052863437,0.22026431718061676,0.4889867841409692,4.669603524229075,9.07488986784141,8.105726872246697,88,99,97,77,99,96,99,90
2582,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31,1993,25,24,1956,21.7,8,3,11,7,1,3,0,0,8.1,5.7,3.8,9.5,92,90,148,Matches,0.3686635944700461,0.1382488479262673,0.5069124423963134,0.37327188940092165,0.17511520737327188,4.23963133640553,4.147465437788019,6.820276497695853,90,71,87,91,83,94,67,83
1065,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,31,1993,34,31,2432,27.0,8,11,19,8,0,3,2,0,7.9,5.6,6.9,12.5,58,128,147,Matches,0.2962962962962963,0.4074074074074074,0.7037037037037037,0.2925925925925926,0.2555555555555556,2.1481481481481484,4.7407407407407405,5.444444444444445,84,98,95,84,94,70,78,72
276,Maximilian Beier,de GER,"FW,MF",Dortmund,de Bundesliga,21,2002,29,17,1591,17.7,8,5,13,8,0,0,2,0,7.7,7.7,3.3,11.0,24,33,124,Matches,0.4519774011299435,0.2824858757062147,0.7344632768361582,0.43502824858757067,0.1864406779661017,1.3559322033898307,1.864406779661017,7.005649717514125,94,93,96,94,85,48,14,85
510,Santiago Castro,ar ARG,FW,Bologna,it Serie A,19,2004,36,27,2294,25.5,8,4,12,8,0,1,7,0,7.7,6.9,2.9,9.8,17,39,136,Matches,0.3137254901960784,0.1568627450980392,0.47058823529411764,0.30196078431372547,0.11372549019607843,0.6666666666666666,1.5294117647058822,5.333333333333333,86,76,85,85,65,20,8,70
1168,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,de Bundesliga,22,2002,27,22,1871,20.8,8,4,12,8,0,0,2,0,5.6,5.6,3.5,9.1,54,68,102,Matches,0.3846153846153846,0.1923076923076923,0.5769230769230769,0.2692307692307692,0.16826923076923075,2.5961538461538463,3.269230769230769,4.903846153846153,91,83,91,82,81,81,47,66
1064,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,33,1991,38,29,2469,27.4,8,7,15,7,1,2,2,0,7.4,5.9,7.1,12.9,46,143,177,Matches,0.29197080291970806,0.25547445255474455,0.5474452554744526,0.27007299270072993,0.2591240875912409,1.6788321167883213,5.218978102189781,6.45985401459854,84,91,90,82,94,59,84,81
1645,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,23,2001,33,25,2290,25.4,8,4,12,8,0,0,1,0,7.4,7.4,5.0,12.4,124,52,289,Matches,0.31496062992125984,0.15748031496062992,0.4724409448818898,0.2913385826771654,0.1968503937007874,4.881889763779528,2.047244094488189,11.377952755905513,86,76,85,84,87,97,17,98
2353,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,26,1998,38,30,2711,30.1,8,6,14,8,0,0,4,0,10.8,10.8,8.5,19.3,76,86,183,Matches,0.26578073089700993,0.19933554817275748,0.46511627906976744,0.3588039867109635,0.28239202657807305,2.5249169435215943,2.857142857142857,6.079734219269103,81,84,84,90,96,79,37,78
2246,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,eng Premier League,22,2002,37,37,3114,34.6,8,10,18,8,0,0,10,0,6.6,6.6,7.8,14.4,114,123,188,Matches,0.23121387283236994,0.2890173410404624,0.5202312138728323,0.1907514450867052,0.2254335260115607,3.2947976878612715,3.5549132947976876,5.433526011560693,78,93,88,73,91,89,55,72
187,Neil El Aynaoui,fr FRA,MF,Lens,fr Ligue 1,23,2001,24,17,1588,17.6,8,1,9,5,3,3,4,0,4.0,1.6,2.0,3.6,11,75,29,Matches,0.45454545454545453,0.056818181818181816,0.5113636363636364,0.22727272727272727,0.11363636363636363,0.625,4.261363636363636,1.6477272727272725,94,45,88,78,64,19,70,32
1821,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,23,2001,31,8,964,10.7,8,1,9,8,0,0,1,0,5.8,5.8,0.7,6.5,6,27,31,Matches,0.7476635514018692,0.09345794392523366,0.8411214953271029,0.5420560747663552,0.06542056074766354,0.5607476635514019,2.5233644859813085,2.897196261682243,98,58,97,97,43,16,28,45
1463,Rafael Leão,pt POR,FW,Milan,it Serie A,25,1999,34,25,2323,25.8,8,8,16,8,0,0,5,0,7.6,7.6,8.4,15.9,123,93,262,Matches,0.31007751937984496,0.31007751937984496,0.6201550387596899,0.2945736434108527,0.32558139534883723,4.767441860465116,3.6046511627906974,10.155038759689923,85,95,92,85,98,96,55,96
